INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SEVERITY,COMMENTS,SHAPE_AREA,SHAPE_LEN
19039680,2019/12/30 00:00:00+00,2020/02/03 00:00:00+00,Pelham Road,2111.41306827,Bushfire,2019/12/30 00:00:00+00,20192020,Natural,Lightning,,,21114130.6827,42556.8514782
19039765,2019/12/30 00:00:00+00,2020/03/10 00:00:00+00,Mount Malcolm,8322.78953238,Bushfire,2019/12/30 00:00:00+00,20192020,Accidental,Wildfire spotting,,,83227895.3238,52059.9703
19039459,2019/12/28 00:00:00+00,2020/01/02 00:00:00+00,John Lees Drive,1.35376756,Bushfire,2019/12/28 00:00:00+00,20192020,Deliberate,Arson,,,13537.6755771,682.225994076
19032363,2019/10/29 00:00:00+00,2019/11/26 00:00:00+00,Bluff Road,133.54493437,Bushfire,2019/10/29 00:00:00+00,20192020,Accidental,Planned burn re-ignition,,,1335449.34375,6337.63809871
19032318,2019/10/29 00:00:00+00,2019/11/06 00:00:00+00,Slatterys Road Electrona,5.37250848,Bushfire,2019/10/29 00:00:00+00,20192020,Accidental,Escape,,,53725.0847859,896.38417205
19028834,2019/10/03 00:00:00+00,2019/10/04 00:00:00+00,Waddles Road,1.45660091,Bushfire,2019/10/03 00:00:00+00,20192020,Accidental,Accident,,,14566.0091456,467.324250876
ALCT_Double_2,2017/10/12 00:00:00+00,2017/10/12 00:00:00+00,ALCT_Double Peak_Cultural Burn 2,279.39369973,Planned Burn,2017/10/12 00:00:00+00,20172018,Planned Burn,Planned burn,,Cultural Burn,2793936.9973,9924.89963373
,2019/02/02 00:00:00+00,2019/02/02 00:00:00+00,"Middlebank Campground 2, Coles bay",0.00000459,Bushfire,2019/02/02 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire (During Fire Ban Restrictions),0.045858355,0.993800900406
,2019/02/02 00:00:00+00,2019/02/02 00:00:00+00,"Middlebank Campground 4, Coles Bay",0.00000532,Bushfire,2019/02/02 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire (During Fire Ban Restrictions),0.05318566,1.0775028121
,2019/02/02 00:00:00+00,2019/02/02 00:00:00+00,"Middlebank Campground 3, Coles Bay",0.00001465,Bushfire,2019/02/02 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire (During Fire Ban Restrictions),0.14650095,1.7954118178
,2019/02/06 00:00:00+00,2019/02/06 00:00:00+00,"Jefferys Track, Wellington Park",0.00000268,Bushfire,2019/02/06 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.026796125,0.749996338445
,2019/01/09 00:00:00+00,2019/01/09 00:00:00+00,"Point Meredith, Coles Bay",0.000014,Bushfire,2019/01/09 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire (During Fire Ban Restrictions),0.139973405,1.71220357028
,2019/02/08 00:00:00+00,2019/02/08 00:00:00+00,"Honeymoon Bay, Freycinet",0.0000035,Bushfire,2019/02/08 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Campfire (During Fire Ban Restrictions),0.03499335,0.85611887901
,2019/01/16 00:00:00+00,2019/01/16 00:00:00+00,"Cloudy Bay Campground, South Bruny",0.00003024,Bushfire,2019/01/16 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.30242272,2.63757365392
,2019/01/10 00:00:00+00,2019/01/10 00:00:00+00,"Trigonia Corner campfire, Maria Island",0.00000533,Bushfire,2019/01/10 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Campfire,0.053319185,1.05346189114
19001658,2019/01/15 00:00:00+00,2019/03/02 00:00:00+00,Western Hills,6492.13732475,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,64921373.2475,55065.1569836
19000140,2019/01/02 00:00:00+00,2019/01/05 00:00:00+00,Richmond Road,15.10958127,Bushfire,2019/01/02 00:00:00+00,20182019,Accidental,Accident,,,151095.812678,1510.16696028
19004379,2019/02/12 00:00:00+00,2019/02/13 00:00:00+00,Lands End,2.20960599,Bushfire,2019/02/12 00:00:00+00,20182019,Undetermined,Undetermined cause,,,22096.0598964,762.362516767
18038731,2018/12/07 00:00:00+00,2018/12/07 00:00:00+00,Roaring Beach Road,0.1115598,Bushfire,2018/12/07 00:00:00+00,20182019,Deliberate,Arson,,,1115.59795034,155.789634097
19032391,2019/10/29 00:00:00+00,2019/11/26 00:00:00+00,Dennistoun Road Bothwell,870.26383636,Bushfire,2019/10/29 00:00:00+00,20192020,Undetermined,Unknown,,,8702638.36355,22861.5360524
20000911,2020/01/09 00:00:00+00,2020/01/09 00:00:00+00,Reservoir Road,1.6430105,Bushfire,2020/01/09 00:00:00+00,20192020,Accidental,Wildfire re-ignition,,,16430.1049823,598.554354558
19039699,2019/12/30 00:00:00+00,2020/03/10 00:00:00+00,Mangana Road,14760.37340041,Bushfire,2019/12/30 00:00:00+00,20192020,Deliberate,Arson,,,147603734.004,103983.061048
19039670,2019/12/30 00:00:00+00,2020/01/02 00:00:00+00,Lyell Highway Hamilton,9.7166326,Bushfire,2019/12/30 00:00:00+00,20192020,Undetermined,Undetermined cause,,,97166.326028,1652.10134972
19032628,2019/10/31 00:00:00+00,2019/11/14 00:00:00+00,Revenue Mine Road Mathinna,5.23820722,Bushfire,2019/10/31 00:00:00+00,20192020,Undetermined,Unknown,,,52382.0721731,892.959193606
19026629,2019/09/18 00:00:00+00,2019/09/19 00:00:00+00,Davis Gully Road,0.05160474,Bushfire,2019/09/18 00:00:00+00,20192020,Undetermined,Undetermined cause,,,516.047367985,121.818565822
19031354,2019/10/21 00:00:00+00,2019/10/31 00:00:00+00,Scotts Road,20.30571014,Bushfire,2019/10/21 00:00:00+00,20192020,Undetermined,Unknown,,,203057.101446,2413.60746811
255536,2017/10/18 00:00:00+00,2017/10/23 00:00:00+00,Curryjong Rivulet,169.04511085,Bushfire,2017/10/12 00:00:00+00,20172018,Undetermined,Unknown,,,1690451.1085,16820.3883553
19001718,2019/01/15 00:00:00+00,2019/02/07 00:00:00+00,Dolphin Ridge,2913.14650211,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,29131465.0211,57361.8523142
19001097,2019/01/11 00:00:00+00,2019/01/11 00:00:00+00,Soldiers Settlement Road,0.89590595,Bushfire,2019/01/11 00:00:00+00,20182019,Deliberate,Arson,,,8959.05947279,524.541530195
19006721,2019/03/04 00:00:00+00,2019/03/05 00:00:00+00,Takone Road,2.09492756,Bushfire,2019/03/04 00:00:00+00,20182019,Deliberate,Arson,,,20949.2755537,532.475672048
19008094,2019/03/14 00:00:00+00,2019/03/15 00:00:00+00,Vigar Court,0.33533006,Bushfire,2019/03/14 00:00:00+00,20182019,Undetermined,Unknown,,,3353.30058062,262.365527023
19001573,2019/01/15 00:00:00+00,2019/03/10 00:00:00+00,Precipitous Bluff,0.64560129,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,6456.01287154,297.11195235
18041365,2018/12/31 00:00:00+00,2019/01/08 00:00:00+00,Long Hill Road,88.64029823,Bushfire,2018/12/31 00:00:00+00,20182019,Undetermined,Undetermined cause,,,886402.982259,4902.926848
19003316,2019/01/31 00:00:00+00,2019/04/08 00:00:00+00,Rapid River,477.25025843,Bushfire,2019/01/31 00:00:00+00,20182019,Natural,Lightning,,,4772502.58429,16610.4093032
19006057,2019/02/26 00:00:00+00,2019/03/05 00:00:00+00,Pelham Tier,3.68119992,Bushfire,2019/02/26 00:00:00+00,20182019,Deliberate,Arson,,,36811.9992242,1311.41274568
,2019/05/03 00:00:00+00,2019/05/03 00:00:00+00,,4.8960573,Planned Burn,2019/05/03 00:00:00+00,20182019,Planned Burn,Planned burn,,FT,48960.5730099,1546.27694614
VOBCA009SFR,2020/05/26 00:00:00+00,2020/05/27 00:00:00+00,VOBCA009SFR - Bond Range,7.93954776,Planned Burn,2020/05/26 00:00:00+00,20192020,Planned Burn,Planned burn,,,79395.4776217,2273.5132348
TEO104BU,2019/04/15 00:00:00+00,2019/04/18 00:00:00+00,Station Creek,435.04498378,Planned Burn,2019/04/15 00:00:00+00,20182019,Planned Burn,Planned burn,,Partial burn of Station Creek,4350449.83776,9360.00773388
20004870,2020/02/17 00:00:00+00,2020/03/10 00:00:00+00,Togari,8.31811352,Bushfire,2020/02/17 00:00:00+00,20192020,Accidental,Accident,,,83181.1351633,1342.13558685
20003880,2020/02/07 00:00:00+00,2020/02/08 00:00:00+00,The Spit,2.82137499,Bushfire,2020/02/07 00:00:00+00,20192020,Accidental,Accident,,,28213.7499224,662.711071576
20006155,2020/02/29 00:00:00+00,2020/03/03 00:00:00+00,Interlaken Road,3.43377896,Bushfire,2020/02/29 00:00:00+00,20192020,Undetermined,Unknown,,,34337.7896307,736.394926329
20005550,2020/02/23 00:00:00+00,2020/02/23 00:00:00+00,Cockatoo Gully Road,0.54018578,Bushfire,2020/02/23 00:00:00+00,20192020,Accidental,Wildfire re-ignition,,,5401.85783435,284.20457121
20001872,2020/01/17 00:00:00+00,2020/01/18 00:00:00+00,Mcguires Marsh,2.98194444,Bushfire,2020/01/17 00:00:00+00,20192020,Undetermined,Unknown,,,29819.4443676,697.026451287
19039422,2019/12/28 00:00:00+00,2020/01/02 00:00:00+00,Rosedale Road,0.78365952,Bushfire,2019/12/28 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,,7836.59520852,329.359419882
19037006,2019/12/06 00:00:00+00,2019/12/09 00:00:00+00,Tims Ck Rd Mathinna,43.23607314,Bushfire,2019/12/06 00:00:00+00,20192020,Deliberate,Arson,High,,432360.731447,5062.8227354
19037908,2019/12/13 00:00:00+00,2019/12/13 00:00:00+00,Sling Pot Creek,0.48769412,Bushfire,2019/12/13 00:00:00+00,20192020,Deliberate,Arson,Low,,4876.94124995,379.985225614
20000143,2020/01/02 00:00:00+00,2020/01/13 00:00:00+00,Collinsvale Road,3.568606,Bushfire,2020/01/02 00:00:00+00,20192020,Undetermined,Unknown,,,35686.0599721,878.575779912
19032674,2019/11/01 00:00:00+00,2019/11/04 00:00:00+00,Sonners Road Pelham,0.40576598,Bushfire,2019/11/01 00:00:00+00,20192020,Deliberate,Arson,,,4057.65976907,256.081852289
19031785,2019/10/24 00:00:00+00,2019/10/28 00:00:00+00,Mitchelsons Road,22.14532758,Bushfire,2019/10/24 00:00:00+00,20192020,Undetermined,Undetermined cause,,,221453.275759,2277.68173494
19039444,2019/12/28 00:00:00+00,2019/12/30 00:00:00+00,East Tamar Highway,0.41019136,Bushfire,2019/12/28 00:00:00+00,20192020,Undetermined,Undetermined cause,,,4101.91358261,248.221232651
20002987,2020/01/28 00:00:00+00,2020/01/30 00:00:00+00,Milford Road,10.46328536,Bushfire,2020/01/28 00:00:00+00,20192020,Undetermined,Unknown,,,104632.85357,1543.81242227
20003017,2020/01/28 00:00:00+00,2020/02/01 00:00:00+00,Sand River Road,3.87810186,Bushfire,2020/01/28 00:00:00+00,20192020,Accidental,Escape,,,38781.0185557,740.466804429
18041043,2018/12/28 00:00:00+00,2018/12/30 00:00:00+00,Table Mountain Interlaken,10.53739432,Bushfire,2018/12/28 00:00:00+00,20182019,Undetermined,Unknown,,,105373.943221,1202.37515811
18040662,2018/12/24 00:00:00+00,2018/12/24 00:00:00+00,Cove Hill Road,2.97129663,Bushfire,2018/12/24 00:00:00+00,20182019,Accidental,Planned burn re-ignition,,,29712.966336,1165.13392085
19000053,2019/01/01 00:00:00+00,2019/01/03 00:00:00+00,Mountain Creek,5.93466837,Bushfire,2019/01/01 00:00:00+00,20182019,Undetermined,Undetermined cause,,,59346.6837462,948.744541604
NEZ001BU,2017/04/21 00:00:00+00,2017/04/21 00:00:00+00,Highcroft 1,126.80136335,Planned Burn,2017/04/21 00:00:00+00,20162017,Planned Burn,Planned burn,,Partial Burn of NEZ001BU,1268013.63348,10047.3634434
,2019/01/20 00:00:00+00,2019/01/20 00:00:00+00,"Betts Hill, Wellington park",0.00000193,Bushfire,2019/01/20 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.01927719,0.654321675124
,2019/02/22 00:00:00+00,2019/02/22 00:00:00+00,"Middlebank Campground 5, Coles Bay",0.00000277,Bushfire,2019/02/22 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.027720925,0.799618568955
,2019/02/22 00:00:00+00,2019/02/22 00:00:00+00,"The Neck Campground 2, South Bruny",0.00000799,Bushfire,2019/02/22 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.07985876,1.28857826
,2019/02/23 00:00:00+00,2019/02/23 00:00:00+00,"Cloudy Bay Campground 2, South Bruny",0.00000968,Bushfire,2019/02/23 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.0968159,1.45191126496
,2019/02/23 00:00:00+00,2019/02/23 00:00:00+00,"Cloudy Bay Campground 3, South Bruny",0.00001061,Bushfire,2019/02/23 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,0.10610212,1.50351119148
,2019/02/24 00:00:00+00,2019/02/24 00:00:00+00,"Middlebank Campground 6, Coles Bay",0.00000764,Bushfire,2019/02/24 00:00:00+00,20182019,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire (During Fire Ban Restrictions),0.076429695,1.27286866274
TCK106BU,2018/10/30 00:00:00+00,2018/10/30 00:00:00+00,Kelcey Tier 6,17.42389948,Planned Burn,2018/10/30 00:00:00+00,20182019,Planned Burn,Planned burn,,Partial burn of Kelcey Tier,174238.994818,2406.58289977
,2020/05/16 00:00:00+00,2020/05/16 00:00:00+00,,4.46696279,Planned Burn,2020/05/16 00:00:00+00,20192020,Planned Burn,Planned burn,,,44669.6279163,1361.11808684
,2020/03/18 00:00:00+00,2020/03/19 00:00:00+00,LU040F,12.91342236,Planned Burn,2020/03/18 00:00:00+00,20192020,Planned Burn,Planned burn,,,129134.223603,1536.06628605
20002079,2020/01/19 00:00:00+00,2020/02/07 00:00:00+00,Dooleys Track,2.05909536,Bushfire,2020/01/19 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,,20590.9536048,533.795445008
19032329,2019/10/29 00:00:00+00,2019/11/01 00:00:00+00,Dune Street Scamander,4.9137016,Bushfire,2019/10/29 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,,49137.015983,919.586397516
19038079,2019/12/14 00:00:00+00,2019/12/28 00:00:00+00,Bridgenorth Road,21.15670821,Bushfire,2019/12/14 00:00:00+00,20192020,Accidental,Escape,,,211567.082107,1793.66919831
19039682,2019/12/30 00:00:00+00,2020/01/03 00:00:00+00,Shark Point Road,14.04734823,Bushfire,2019/12/30 00:00:00+00,20192020,Undetermined,Unknown,,,140473.482328,2583.48407872
19038874,2019/12/22 00:00:00+00,2020/01/01 00:00:00+00,Old Tier Road,2.25190152,Bushfire,2019/12/22 00:00:00+00,20192020,Undetermined,Unknown,,,22519.0151841,1064.8212209
19035675,2019/11/25 00:00:00+00,2019/11/27 00:00:00+00,Blythe Road,0.01662245,Bushfire,2019/11/25 00:00:00+00,20192020,Accidental,Escape,,,166.22450319,57.5053402668
19032354,2019/10/29 00:00:00+00,2019/12/06 00:00:00+00,Glenfern Road Glenfern,210.82412228,Bushfire,2019/10/29 00:00:00+00,20192020,Undetermined,Unknown,,,2108241.2228,9449.37595333
19034752,2019/11/18 00:00:00+00,2019/11/20 00:00:00+00,Loriwood Drive Turners Marsh,0.10290501,Bushfire,2019/11/18 00:00:00+00,20192020,Accidental,Escape,,,1029.05009984,121.984909956
19036749,2019/12/02 00:00:00+00,2020/01/22 00:00:00+00,Mcneills Road,4879.4096107,Bushfire,2019/11/30 00:00:00+00,20192020,Natural,Lightning,,,48794096.107,41692.9491651
20001040,2020/01/10 00:00:00+00,2020/01/10 00:00:00+00,Waverley Park,0.68737564,Bushfire,2020/01/10 00:00:00+00,20192020,Deliberate,Arson,,,6873.75641176,341.168171841
18034899,2018/11/01 00:00:00+00,2018/11/08 00:00:00+00,Swanston Road,614.27445635,Bushfire,2018/11/01 00:00:00+00,20182019,Accidental,Escape,,Agricultural Land Clearning,6142744.56353,15541.0252211
255465,2017/10/17 00:00:00+00,2017/10/19 00:00:00+00,Sand River Road,69.57736889,Bushfire,2017/10/17 00:00:00+00,20172018,Accidental,Escape,,,695773.688938,4622.65609974
,2018/12/28 00:00:00+00,2018/12/29 00:00:00+00,"Periwinkle Beach, Marrawah",0.00152446,Bushfire,2018/12/28 00:00:00+00,20182019,Deliberate,Arson,,,15.244614015,16.586261275
18032391,2018/10/11 00:00:00+00,2018/10/18 00:00:00+00,"Old Waterhouse Road, Waterhouse",64.93113249,Bushfire,2018/10/11 00:00:00+00,20182019,Deliberate,Arson,,,649311.324938,3899.11854152
19001613,2019/01/15 00:00:00+00,2019/01/26 00:00:00+00,"Castle Cary, Avoca",4.12204097,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,41220.4097,790.734259698
19001487,2019/01/15 00:00:00+00,2019/01/26 00:00:00+00,"Hummocky Hills, Cressy",8.70553546,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,87055.3545562,1333.1359326
19005848,2019/02/24 00:00:00+00,2019/03/04 00:00:00+00,"Corinna Road, Browns Plains",7.21019883,Bushfire,2019/02/24 00:00:00+00,20182019,Deliberate,Arson,,,72101.9882703,1505.33232024
18032669,2018/10/13 00:00:00+00,2018/11/06 00:00:00+00,Chain Of Lagoons,41.76802812,Bushfire,2018/10/13 00:00:00+00,20182019,Accidental,Escape,,,417680.281225,3222.53918409
18032808,2018/10/14 00:00:00+00,2018/10/19 00:00:00+00,"Macquarie Heads Road, Strahan",37.65194295,Bushfire,2018/10/14 00:00:00+00,20182019,Deliberate,Arson,,,376519.429455,3981.01276237
19001533,2019/01/15 00:00:00+00,2019/01/16 00:00:00+00,Douglas-Apsley,0.18690006,Bushfire,2019/01/15 00:00:00+00,20182019,Natural,Lightning,,,1869.00064376,179.783100851
19005652,2019/02/23 00:00:00+00,2019/03/27 00:00:00+00,"Brushy Lagoon, Frankford",15.49290982,Bushfire,2019/02/23 00:00:00+00,20182019,Deliberate,Arson,,,154929.098242,1486.75922624
18041180,2018/12/29 00:00:00+00,2019/01/17 00:00:00+00,"Cape Sorell Lighthouse, Macquarie Heads",8.87860053,Bushfire,2018/12/29 00:00:00+00,20182019,Deliberate,Arson,,,88786.0053125,2773.39305675
18032869,2018/10/15 00:00:00+00,2018/10/24 00:00:00+00,"Panatana Drive, Port Sorell",0.05042806,Bushfire,2018/10/15 00:00:00+00,20182019,Deliberate,Arson,,,504.28059531,112.248253356
19017974,2019/05/23 00:00:00+00,2019/06/04 00:00:00+00,"Dennes Hill, North Bruny",4.78594012,Bushfire,2019/05/23 00:00:00+00,20182019,Natural,Lightning,,,47859.4012437,916.858591168
20007000,2019/12/26 00:00:00+00,2019/12/26 00:00:00+00,"Stinking Bay, Fortescue",0.00031256,Bushfire,2019/12/26 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Abandoned campfire,3.12557824,6.27512420383
20007001,2019/12/27 00:00:00+00,2019/12/27 00:00:00+00,"Pines campground, South Bruny",0.00031256,Bushfire,2019/12/27 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,3.12557824,6.27512420383
20007002,2019/12/27 00:00:00+00,2019/12/27 00:00:00+00,"Cloudy Corner Campfire #4, South Bruny",0.00031256,Bushfire,2019/12/27 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Abandoned Campfire,3.12557824,6.27512420383
20007003,2019/12/28 00:00:00+00,2019/12/28 00:00:00+00,"Southport Lagoon Campfire, Southport Lagoon",0.00031256,Bushfire,2019/12/28 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire,3.12557824,6.27512420383
20007004,2019/12/28 00:00:00+00,2019/12/28 00:00:00+00,"South Croppies Campfire #3, Waterhouse",0.00031256,Bushfire,2019/12/28 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire,3.12557824,6.27512420383
20007005,2019/12/28 00:00:00+00,2019/12/28 00:00:00+00,"South Croppies Campfire #4, Waterhouse",0.00031256,Bushfire,2019/12/28 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire,3.12557824,6.27512420383
20007006,2019/12/29 00:00:00+00,2019/12/29 00:00:00+00,"Lades 1Beach Campfire, Bridport",0.00031256,Bushfire,2019/12/29 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire,3.12557824,6.27512420383
20007007,2019/12/29 00:00:00+00,2019/12/29 00:00:00+00,"Herbies Campfire, Waterhouse",0.00031256,Bushfire,2019/12/29 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire,3.12557824,6.27512420383
20007008,2019/12/29 00:00:00+00,2019/12/29 00:00:00+00,"Fortescue Bay Rd, Fortescue",0.00031256,Bushfire,2019/12/29 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire (Against bush edge),3.12557824,6.27512420383
20007009,2019/12/29 00:00:00+00,2019/12/29 00:00:00+00,"Edgar Campfire, Southwest",0.00031256,Bushfire,2019/12/29 00:00:00+00,20192020,Accidental,Unattended/Abandoned campfire,,Campfire on TFB,3.12557824,6.27512420383
CHZ029BU,2019/05/17 00:00:00+00,2019/05/17 00:00:00+00,Waverley Flora Park VMU 12,1.39448184,Planned Burn,2019/05/17 00:00:00+00,20182019,Planned Burn,Planned burn,,,13944.8183906,578.05307081
CHZ030BU,2019/04/15 00:00:00+00,2019/04/15 00:00:00+00,Mortimer Bay 4,6.19076766,Planned Burn,2019/04/15 00:00:00+00,20182019,Planned Burn,Planned burn,,,61907.6766209,1379.56455369
ALCT_AP Burn 6,2018/05/06 00:00:00+00,2018/05/06 00:00:00+00,ALCT_AP Burn 6,72.94779062,Planned Burn,2018/05/06 00:00:00+00,20172018,Planned Burn,Planned burn,,,729477.906186,10681.2030821
ALCT_Lascar_3,2017/10/25 00:00:00+00,2017/10/25 00:00:00+00,ALCT_Lascar_Cultural Burn 3,5.79379874,Planned Burn,2017/10/25 00:00:00+00,20172018,Planned Burn,Planned burn,,Cultural Burn,57937.987413,983.056569387
ALCT_AP Burn 7,2018/05/06 00:00:00+00,2018/05/06 00:00:00+00,ALCT_AP Burn 7,10.49924893,Planned Burn,2018/05/06 00:00:00+00,20172018,Planned Burn,Planned burn,,,104992.489286,5796.84068189
254995,2017/10/02 00:00:00+00,2017/10/04 00:00:00+00,Argonaut Road St Helens,0.53737576,Bushfire,2017/10/02 00:00:00+00,20172018,Deliberate,Arson,,,5373.75761609,302.461371011
,2018/04/18 00:00:00+00,2018/04/21 00:00:00+00,Swanport 054 - Buckland Rd,274.52659138,Planned Burn,2018/04/18 00:00:00+00,20172018,Planned Burn,Planned burn,,,2745265.91382,8348.35817837
LTZ012BU,2018/04/03 00:00:00+00,2018/04/04 00:00:00+00,Havelock Street,1.36030415,Planned Burn,2018/04/03 00:00:00+00,20172018,Planned Burn,Planned burn,Low,,13603.0415217,496.899432372
258685,2018/01/19 00:00:00+00,2018/01/19 00:00:00+00,Back Tea Tree Road,0.03662549,Bushfire,2018/01/19 00:00:00+00,20172018,Undetermined,Other,,,366.254857905,113.831367873
256230,2017/11/09 00:00:00+00,2017/11/10 00:00:00+00,Rockingham Drive,1.35582758,Bushfire,2017/11/09 00:00:00+00,20172018,Deliberate,Arson,,,13558.2758279,663.250113847
261966,2018/04/30 00:00:00+00,2018/04/30 00:00:00+00,Nelson Road,0.46901486,Bushfire,2018/04/30 00:00:00+00,20172018,Undetermined,Unknown,,,4690.14864367,285.917848967
